"locality_id","latitude","longitude"
"L20173233",10.2416854,77.357031
"L9182812",11.8243076,77.7727201
"L3330764",11.65678,76.20543
"L20174456",17.752189,73.985505
"L18341424",18.540345,73.5792729
"L20174920",11.5503033,76.0244633
"L3886205",12.2975044,75.874732
"L20191046",11.5125885,76.0188568
"L20192843",13.832656,74.7507134
"L20193093",14.89311,74.335997
"L20193731",12.1426658,75.9329733
"L20203118",12.1441911,75.9394972
"L20204448",11.6264703,76.0138655
"L20205252",9.758234,77.1156402
"L20205866",10.2599942,77.4778258
"L20205985",14.901145,74.343475
"L20214823",9.7342865,77.2880013
"L20215250",10.8305725,76.6669967
"L20215435",10.2301216,77.4755389
"L20216038",10.2309467,77.4916944
"L20216882",10.2606519,77.4739337
"L20226562",12.401299,75.782682
"L20229834",10.2944475,76.4919334
"L20238689",10.8398783,76.618245
"L20238734",9.968522,77.7218984
"L16663030",10.2498361,77.2093845
"L20239507",10.250555,77.209285
"L20239744",10.2680781,77.6190539
"L20240431",11.5751049,76.0600632
"L12044165",18.4369362,73.1313967
"L20253991",12.1442867,75.9369599
"L7648641",15.9402849,73.9948913
"L20255143",12.6867227,77.6651926
"L20255479",19.0144113,73.459389
"L20603424",11.6166711,76.0920167
"L4865559",12.233234,75.6395549
"L20270702",13.347011,75.267805
"L20270821",18.4347082,73.1206387
"L16818618",13.1206734,75.5242329
"L20274314",11.62358,77.0950573
"L10502322",11.6200327,77.0034024
"L15875138",19.002931,73.521718
"L20287875",15.3751654,74.230281
"L20298812",11.8254279,76.0324014
"L20299797",18.7308538,73.3828565
"L20302997",10.2897808,76.538913
"L20303063",10.2944828,76.4833925
"L20312726",19.7074216,73.4975934
"L20315651",11.5656721,76.1587789
"L3948283",19.3419211,73.7806392
"L20323721",12.1436899,75.9410621
"L20324807",17.1479156,73.4674323
"L20325165",12.1441092,75.9383408
"L20325729",12.1447185,75.9380948
"L20327422",11.5385429,76.0356223
"L16897579",12.1421583,75.9314675
"L12842097",10.2257147,77.7409228
"L20410293",10.0537759,77.0671123
"L8654811",10.837178,76.6779205
"L20342345",10.2295162,77.49093
"L20346980",12.1519986,75.9439403
"L20347782",12.143745,75.9373842
"L20347941",18.8111992,73.51076
"L18825145",11.4067813,76.836668
"L20348468",11.0907242,76.7788708
"L20348471",11.0866042,76.7750608
"L20099958",11.0949533,76.78049
"L20349045",18.4483031,73.8803554
"L3979019",10.2459214,77.3873949
"L20363235",12.1451758,75.9291058
"L20363742",12.4244,75.7382
"L20366102",18.523526,73.6827215
"L20370031",18.3159222,73.9776474
"L20371423",9.6520992,76.9270558
"L20379215",12.1440268,75.9401132
"L20379590",18.5429677,73.5453117
"L20372742",17.8006182,73.7066731
"L20380039",11.1160956,76.748253
"L20380055",11.1067457,76.7731766
"L20380730",10.2442245,77.4956723
"L20380796",10.2309594,77.4919846
"L20380818",10.258051,77.6257937
"L10313651",15.0229447,74.0056678
"L20391538",12.1430275,75.9328875
"L20393713",9.2295805,76.8552018
"L20393776",17.5408133,73.21457
"L20394965",12.1442217,75.9397775
"L20214769",12.1448719,75.9409993
"L20335596",12.143395,75.9340292
"L20405056",12.1436292,75.9382192
"L20405566",12.142348,75.9388793
"L20406449",14.7142862,74.8210636
"L20393133",11.6059355,76.2628788
"L20368200",10.6231768,76.3866987
"L20409788",10.339506,77.16409
"L20417590",17.395962,73.550853
"L20404393",12.1862783,75.9133533
"L20426319",18.4693892,73.8535842
"L20416879",18.8726188,73.3630546
"L20427116",14.4799117,74.4606123
"L20427117",14.463204,74.4736142
"L20428834",12.1446071,75.9399408
"L20431880",11.7211979,77.115186
"L20437897",11.1007092,76.7886008
"L20438053",12.1864102,75.9153359
"L18200198",13.3924196,75.6899988
"L20438480",13.494323,75.8017533
"L20439027",8.9593744,77.0680461
"L20439515",11.8480033,77.6693917
"L20439603",11.8479417,77.6692667
"L20452199",12.3801887,77.3937806
"L20453254",18.7336571,73.6390877
"L20453526",18.366016,73.755955
"L20467399",9.6022921,77.1677337
"L20467967",11.1219261,76.7606082
"L20468197",11.4174575,76.730172
"L20471166",10.0444734,77.2991286
"L20471189",10.0423233,77.3024828
"L20470731",10.0383064,77.1631631
"L20478271",11.2965818,76.7630027
"L20478575",12.0471406,75.4534186
"L20479608",10.051606,77.046211
"L20480740",15.9941774,74.0364133
"L20489830",12.1864505,75.9162546
"L20490237",9.4178961,76.870583
"L20490445",12.4941129,75.858922
"L20490410",12.4891721,75.8583887
"L20490587",10.094255,77.050421
"L20491324",11.545439,76.6864257
"L20491457",11.5320413,76.6981251
"L20491466",11.5296062,76.5237134
"L20491474",11.4766364,76.6831551
"L20491477",11.3951389,76.6954445
"L20501019",10.01827,77.018704
"L20505125",11.5963463,76.0832862
"L20511847",12.321927,75.890787
"L20512397",17.4048136,73.7379223
"L20527199",12.1758155,75.9639461
"L20528384",11.73558,77.6286317
"L20530169",10.3077567,77.7979994
"L14533766",10.1364609,76.6622329
"L20530432",17.5644342,73.2600325
"L20534932",11.5578626,76.0891746
"L20541635",12.1209287,75.9469726
"L20542815",14.6041676,74.8529815
"L20543430",18.3872942,73.6140784
"L3309351",15.9623193,73.9976835
"L20554986",18.467659,73.4642042
"L20556213",9.6111813,77.1053615
"L20557220",18.3795564,73.2295552
"L20558330",10.020306,77.035371
"L20559695",17.5310826,73.5219498
"L20559856",11.5516096,76.0914877
"L14015342",9.6070218,76.8126778
"L20569599",10.2333776,77.1396717
"L20570400",10.938272,76.7244071
"L20570790",12.1443734,75.937793
"L20570792",14.6041023,74.852981
"L20570877",11.1334325,76.7232517
"L20570885",11.0415833,76.6242408
"L20570889",11.04486,76.638485
"L20571335",14.6043016,74.8529736
"L20572046",18.562585,73.5304961
"L20572922",11.0463857,76.8531834
"L20572983",12.676098,75.609101
"L20573525",10.9377561,76.7570778
"L6859211",11.0110802,76.741999
"L20575455",12.3134436,75.6685451
"L20581014",18.2473644,73.2759034
"L20581829",12.1444081,75.9382785
"L20583306",12.1442587,75.9395763
"L20591227",10.2891418,76.5144176
"L20591838",18.3355978,74.0277097
"L20404584",12.1435254,75.935359
"L20591957",12.1414624,75.9320701
"L20592002",12.1436867,75.9361558
"L20593810",11.3917475,76.8871706
"L20596655",9.7755342,76.8085762
"L20596721",9.7753189,76.8093642
"L20600408",10.5213762,76.6329985
"L20601378",12.1431929,75.9389466
"L20601395",12.1431125,75.9388667
"L20601399",12.1438069,75.9384583
"L20601401",12.143984,75.9397225
"L20601405",12.1443953,75.9382608
"L20602374",10.3156394,76.9161506
"L20602962",11.4639287,76.5572646
"L20603591",11.4882641,76.444394
"L16646133",18.7268212,73.6747502
"L20606526",18.3849659,73.7671557
"L20610966",10.4506355,76.9850346
"L20611446",18.5459765,73.2210893
"L20611506",13.348893,75.567465
"L20611940",12.1449684,75.9393463
"L2578433",10.1315604,76.6649365
"L20614442",10.9723458,76.9282624
"L20615643",12.441377,75.7326309
"L20625159",11.4205974,76.7041022
"L20625263",12.1446023,75.9342331
"L20625289",11.5280942,76.0385433
"L20625587",11.3458804,76.8151863
"L20625670",11.0425642,76.62401
"L20626365",9.8056333,76.8639692
"L20628123",11.6161783,76.0031001
"L20630381",17.401151,73.544798
"L11651507",17.3936031,73.6679542
"L20638122",18.4576722,73.8530514
"L20638612",8.3784155,77.4077725
"L20639448",17.6855783,74.0107708
"L20640079",11.5706508,76.6326108
"L20640242",14.7009364,74.7839446
"L20611747",12.1425417,75.9376269
"L20647661",10.028621,77.039908
"L20313078",18.5156919,73.7819101
"L20648000",11.1034186,76.7829742
"L20648291",8.4691287,77.2115275
"L20649534",12.1442011,75.9397601
"L20649866",17.6853475,74.0112992
"L9935608",17.9260695,73.7389908
"L20656643",18.4536195,73.8554711
"L20441680",12.1441708,75.9406858
"L20325221",12.1438517,75.9388508
"L20657804",10.0413733,77.039125
"L20658311",12.0240994,77.507275
"L20659115",18.720274,73.3886587
"L20666328",11.5430321,76.6813212
"L20666714",16.2530666,74.1411566
"L20669645",18.4630702,73.8551587
"L20583626",12.1436691,75.9381104
"L13890211",15.2763547,74.5370265
"L20674793",11.6582129,77.1307668
"L20675702",11.411747,76.7354271
"L20684131",11.7278317,77.7773633
"L20685045",18.4175657,73.9065112
"L20379965",12.1423267,75.9326075
"L20696320",11.7289663,76.6089501
"L7889916",16.9555125,74.3438849
"L20696450",18.4710421,73.9020156
"L20696455",12.1432935,75.9368232
"L20697535",12.4019333,75.1851675
"L2622819",11.6141898,76.0803223
"L17246041",10.8195654,76.8153165
"L3287332",11.43156,76.08622
"L20709417",12.1408242,75.9311558
"L20709463",10.3027329,77.7521062
"L20709465",10.2993804,77.7701704
"L20709466",10.2712513,77.789412
"L20674608",12.1429692,75.9349892
"L17895893",8.1301658,77.4978917
"L20717725",11.1081782,76.7861036
"L20717749",11.1075763,76.7859339
"L20717774",11.1079849,76.7860435
"L8434094",10.18098,77.749125
"L20717960",11.1070976,76.7858129
"L20492874",11.6698255,76.1212843
"L20717985",11.1077001,76.786251
"L20718057",11.1075538,76.786292
"L20725840",11.7618283,76.0573716
"L20732394",11.7601846,76.0061671
"L20733048",10.9697008,76.7235911
"L20733377",8.242812,77.5205082
"L20733976",18.8670823,73.1537463
"L20734083",18.7401365,73.0876192
"L6748280",18.790649,73.2987016
"L20734868",17.8563619,73.4185851
"L20741189",11.8130204,76.0145106
"L20742109",10.9636134,76.9531629
"L20744581",10.2894482,76.5107791
"L20750317",11.9825233,77.13965
"L20751035",12.1422733,75.9304375
"L20751087",12.1444498,75.9383151
"L20751655",14.4345092,74.5867042
"L20751656",14.4384794,74.6085928
"L12871310",12.7468688,77.4214486
"L17800840",11.4006015,76.8433412
"L20763351",12.1439503,75.9369926
"L20764328",12.157536,75.9060252
"L20766815",11.3549859,76.7825591
"L20767067",10.2794413,76.8504909
"L20769576",10.1128826,77.2461978
"L8540061",9.6607691,76.7994691
"L14451040",12.402199,75.7483077
"L20765380",11.1046496,76.7706495
"L20781298",11.0637288,76.907554
"L20782698",11.5027446,76.0239752
"L20783608",14.7594158,74.9598008
"L20911162",9.6141633,77.1406317
"L20790843",11.3238942,76.5997975
"L22061064",11.3987003,76.8393386
"L20792435",9.666885,77.2319453
"L20791094",18.5213668,73.7765264
"L20581794",12.1438317,75.9383483
"L20803090",11.4153923,76.8692674
"L20803941",18.3683653,73.7777822
"L20812109",11.7278385,76.1414975
"L20812577",9.5418698,77.0685444
"L20812820",8.6753927,77.1002366
"L20812849",9.5373663,77.0625737
"L20696157",12.1444066,75.9375901
"L20813397",11.5341647,76.4846266
"L20813412",12.1414418,75.9312635
"L20813539",12.1418817,75.9310317
"L20813918",11.5704413,76.6314886
"L20813921",11.5357318,75.8922095
"L20818511",12.1414942,75.9310163
"L20822746",17.1304493,73.4565943
"L10999014",10.5446992,76.3341868
"L20822835",17.5415433,73.5235288
"L20822848",17.5439576,73.5173694
"L20822907",17.6209366,73.3997501
"L6526173",10.5437935,76.3365054
"L20823343",8.7656775,77.0211783
"L20823374",18.866116,73.153262
"L20823455",11.5074744,76.4889069
"L20823466",9.7663,76.8746633
"L20824166",12.1453398,75.9392476
"L20824212",9.6838677,76.782705
"L20824227",9.7001474,76.8065532
"L20824522",18.8661165,73.1532115
"L20824728",17.3504673,73.7425704
"L20824852",11.6393459,76.1697317
"L20831035",10.2903222,76.5479305
"L18528156",12.2269367,75.3445273
"L20831591",11.8113825,76.0023427
"L13341536",8.6469001,77.1075976
"L20832396",18.2763264,74.0614289
"L20833582",18.1646225,73.3306967
"L20835149",10.3397816,77.2189877
"L20835302",10.0365833,77.1101578
"L20835317",8.9190891,77.0947292
"L20840407",18.8845027,73.3615379
"L20842770",10.0763201,77.0620145
"L20842993",9.7666712,76.7630642
"L8243352",9.7475954,76.7855937
"L8243351",9.7380945,76.7968849
"L20843510",18.3771981,73.619775
"L20844206",8.2429883,77.3939683
"L6302319",9.7239648,76.8086476
"L20845190",14.083704,74.688275
"L16196984",10.3135894,76.4639941
"L20845779",10.2963292,76.4896951
"L20845825",10.1868207,77.2541927
"L20845962",12.4092686,75.2359493
"L20846057",10.2914435,76.512886
"L20846202",10.2914998,76.5128644
"L20846222",18.2760507,74.061047
"L20846225",17.3531786,73.7435327
"L9885399",9.5743406,76.8279916
"L16177609",9.5756978,76.7981698
"L20855840",9.7040351,76.7657356
"L20855934",11.1090583,76.77772
"L20856195",11.7688267,75.9826899
"L20856616",10.290951,76.5127708
"L20856652",10.2911807,76.5127689
"L20864518",14.2261406,74.8063031
"L20864527",12.5656373,77.4541366
"L20865123",11.7263602,76.1418281
"L20865137",11.7327241,76.1434999
"L3231527",11.7367897,76.1480856
"L20865738",10.2948165,76.5214113
"L20865986",11.6503897,76.139752
"L20866206",10.2940758,76.5215459
"L18323580",11.732205,77.73302
"L20886570",10.0595342,77.0642018
"L20404374",12.144945,75.9412683
"L20891806",18.4269724,72.9531308
"L20891808",12.142611,75.9377551
"L20325677",12.1446332,75.9408733
"L20891826",18.4294563,72.9584216
"L20813435",12.1184174,75.9246029
"L20892179",12.1417794,75.9316862
"L20898895",12.1449126,75.9384205
"L20899387",17.3337076,73.7464467
"L20382582",12.1442751,75.9388847
"L20909274",11.8735262,76.1436801
"L20909582",10.9353978,76.7274822
"L20909665",17.7339383,73.7589042
"L20909668",17.7024652,73.9190318
"L20909672",17.6575238,73.9103496
"L3903463",17.6480857,73.9155221
"L16551465",17.5964991,73.8299081
"L16768465",17.9794066,73.6373878
"L20909683",17.9409876,73.7074782
"L4945209",17.6119304,74.0642238
"L20909688",17.4177813,73.9362023
"L20911309",18.7429963,73.4639132
"L20912968",18.5270593,73.5265691
"L20913889",10.13952,77.1698312
"L20913985",10.1478196,77.1633193
"L20914107",10.1614309,77.1577239
"L20914511",10.1365861,77.1499638
"L20914653",10.1381356,77.1510378
"L20914806",10.1343487,77.1671897
"L20915026",10.1531682,77.168724
"L20915060",10.1505216,77.168325
"L20915085",10.1425564,77.1692227
"L20920386",10.1163023,77.0573159
"L20696332",19.5226555,73.8695908
"L20920676",18.7516717,73.4709942
"L7904316",14.9166995,74.3459686
"L20922740",12.4163825,75.7383446
"L20930940",15.4551103,74.1814025
"L20933199",11.5398148,76.0202418
"L20933290",17.3548861,73.7440624
"L20934757",11.7306734,75.885907
"L17511455",10.9854305,76.5384865
"L20941393",11.8037,76.0989
"L20944071",10.2544705,77.21894
"L20727336",15.6519558,74.116343
"L20945398",11.0844133,76.8161176
"L20945749",10.9750511,76.9130651
"L8364200",10.0627504,77.2561344
"L20954970",10.0630488,77.2540381
"L20955199",12.4479793,75.6677992
"L20961666",10.2572841,77.7806075
"L20961700",10.2586944,77.7859912
"L20961842",10.2713335,77.7894615
"L20962349",11.7944467,77.80299
"L9879183",9.7442186,76.6369021
"L20963813",10.2877394,77.7782085
"L20964449",10.363863,76.9776
"L20964619",10.84468,76.725474
"L20964990",11.5482043,76.0204661
"L20965359",12.4604578,75.3879705
"L20965366",12.4605208,75.384537
"L20965369",12.4598918,75.3822708
"L20970097",17.9254242,73.6491508
"L13864859",17.2911878,73.6997409
"L12699703",11.0296333,76.8891067
"L15695737",17.5440067,73.3058
"L20972553",16.8301287,74.042811
"L20971396",11.476258,76.900953
"L20946535",10.364749,76.977594
"L20988760",11.4770432,76.8967317
"L20989120",13.0185068,75.5960811
"L20989537",12.0492065,77.6893701
"L20990455",12.4764328,77.6606268
"L20990490",11.6704071,77.1462709
"L20990653",18.913,73.2970904
"L20990979",11.6011789,76.1774202
"L20991783",11.1564217,76.6683642
"L20991876",10.9796475,76.6093713
"L20992285",12.1438355,75.9373354
"L20992404",18.4560175,73.8551784
"L20992852",11.1030596,76.7821688
"L20993119",11.729426,75.8140721
"L3921752",11.6117023,76.0720718
"L20994233",10.2858267,77.36094
"L20996943",11.5548797,76.088844
"L21001986",10.813776,76.7824598
"L21003183",10.2024735,76.557835
"L21013443",13.268484,75.634248
"L19004974",17.4039335,73.8450411
"L21014590",16.588625,73.88359
"L21067014",16.546079,73.8322878
"L21015153",10.5587548,77.2311266
"L21015453",13.342998,75.674298
"L21015913",11.5378964,76.2509419
"L21015953",11.3517342,76.7855453
"L21016359",18.4568892,73.8559323
"L21016919",12.977191,75.6114017
"L21017181",10.3523103,77.2233579
"L21017216",18.4589036,73.8540475
"L21017182",10.088933,77.0595245
"L21018567",13.370112,75.71994
"L21019582",18.2766079,74.0611875
"L7660843",10.9355844,76.7444597
"L21024065",16.8099558,74.1093692
"L21024114",16.8114683,74.1095658
"L21024280",16.81481,74.1118092
"L4341769",8.6748332,77.1630013
"L21031281",17.6595654,73.9907728
"L16440341",17.6814626,73.9581202
"L21033607",12.1208805,76.0558245
"L21034478",8.1873576,77.3848103
"L21034957",18.7932975,73.2965317
"L21046732",15.910553,73.821817
"L21047019",12.143479,75.9384993
"L9391024",11.0967771,76.8853615
"L21047392",17.8770344,73.7798204
"L21048110",12.4180524,77.8558159
"L20674780",12.1680042,75.9284033
"L21048516",12.1458358,75.9391967
"L21048577",9.7840908,76.7488817
"L21048615",12.166315,75.9349063
"L21048816",12.142933,75.942375
"L21056793",11.7476722,75.9326291
"L21056980",10.2769135,76.8569961
"L21056987",10.2779808,76.8568625
"L21056992",10.2791231,76.8598118
"L10119794",13.3865771,75.7079566
"L21062217",17.6819421,74.0219831
"L21062361",11.6187372,76.2109075
"L21062718",11.3780325,76.8297575
"L21062826",14.4888063,74.454849
"L4200619",10.9004941,76.9012392
"L21063333",12.1726586,75.8257812
"L3333785",17.6027936,73.8492393
"L21066939",11.22578,76.329963
"L21063515",12.1830556,75.8314629
"L21071378",12.4326739,75.8143463
"L21064356",10.11021,77.112771
"L21075546",10.0733004,77.0609449
"L21083669",10.108342,77.116666
"L21083652",10.0255516,77.0262767
"L21084267",12.5824098,77.4217664
"L21084825",15.0087105,74.0255526
"L21084899",15.0084715,74.025547
"L21085074",10.9542011,76.7856889
"L21085609",13.7642079,75.7201657
"L21086303",11.1237402,76.9278654
"L21086474",10.8327208,76.6785219
"L17594295",10.8635382,76.6450262
"L21086614",11.7677005,77.6229196
"L6587141",15.3100623,74.3118875
"L21096708",12.1462732,75.9434369
"L8987095",11.097839,76.791502
"L21097141",9.5137232,76.8938912
"L12757484",11.6128425,76.0751323
"L21098042",10.3626405,77.605961
"L21098406",11.5592851,76.0331254
"L3231429",11.548653,76.0391235
"L21101288",15.0087567,74.0255137
"L21106123",18.3877065,73.6142389
"L21106356",15.0087638,74.0253995
"L21106567",10.2938216,76.482446
"L21107053",15.3794333,74.2313949
"L21107421",9.9968727,77.0439434
"L21107539",17.0369585,74.4467631
"L21107526",10.031918,76.986174
"L21107703",18.7505569,73.5180137
"L21107843",10.215341,77.432144
"L21107855",10.252942,77.4128
"L21107882",10.256585,77.407665
"L21107883",10.253529,77.410655
"L21107889",10.25036,77.408051
"L21108098",10.406907,76.9961357
"L21107990",13.1609284,75.426271
"L21108197",11.0678232,76.7013502
"L21108822",11.3319855,76.6059011
"L4341507",10.0363403,77.0561275
"L21114210",11.5345126,76.0307318
"L21114270",12.1436525,75.9403363
"L21114477",9.571977,77.0648662
"L21114543",11.7399283,75.9101567
"L4284958",10.2953014,76.4521435
"L21114989",15.4498976,74.2099117
"L21114993",15.4420228,74.2390862
"L21115005",15.4410661,74.2299248
"L21115147",13.5756044,75.1068956
"L21115354",18.5115279,73.7768531
"L21115363",15.3793552,74.2314224
"L21116058",15.3763082,74.2277872
"L21116437",18.3716901,73.6226946
"L9659153",9.7453762,76.8207722
"L21116634",10.3099371,76.926527
"L20576211",14.5509786,74.3813641
"L19595390",18.3775161,73.6192584
"L21122592",15.3795815,74.2309214
"L21122816",11.7706674,75.9759484
"L21123320",12.1448746,75.9403404
"L21123804",12.32779,75.3120867
"L4026940",11.5866604,76.0185885
"L21125437",10.0664691,77.0966345
"L21125441",10.0668012,77.095767
"L21131199",19.0865191,73.5972396
"L11780273",10.830387,76.678777
"L21136914",12.4244759,75.7381562
"L21137035",11.7713473,76.0006204
"L21137125",10.9640667,76.9533321
"L21137127",11.5488031,76.6763437
"L21137131",11.5685033,76.685805
"L21137143",11.4038203,76.6966259
"L21137144",11.3312006,76.8947944
"L21137184",18.2762926,74.0605108
"L21137407",17.9121178,73.7672507
"L21138013",9.8427677,76.9579756
"L21138091",12.2139285,75.7902489
"L21138195",12.4153023,75.7376811
"L21138196",10.2917096,76.5128515
"L21138272",18.2766544,74.061211
"L21138914",11.6579913,75.937531
"L21146664",9.7951959,76.8705716
"L20248865",13.5356538,75.3528641
"L18636465",10.4644542,76.9672
"L21147905",11.4445,76.3659
"L21148018",12.1469883,75.9398333
"L21148152",9.6054571,77.1670217
"L21148256",14.8201193,74.1825687
"L21148576",14.8821435,74.3548824
"L19401352",18.3751154,73.6193521
"L14876893",20.575066,73.740947
"L21148930",10.0815633,77.0619824
"L9600425",14.8976089,74.3101558
"L21150772",20.8100613,73.5651482
"L21150807",20.7120469,73.613436
"L21150814",20.7559944,73.6669786
"L21151314",11.5606067,76.6321733
"L21152075",11.3434455,76.7932644
"L19041862",11.5356413,76.0298918
"L21166167",13.628043,75.458588
"L21166160",11.535938,76.0289783
"L21166182",10.086998,77.066011
"L21166266",11.5522678,76.0388094
"L21114704",12.2233495,76.0212815
"L21084378",10.3092279,76.6360037
"L21231400",18.2756582,74.0615717
"L21166823",13.5273739,75.358283
"L21166911",18.5362779,73.7816477
"L21167039",18.4535652,73.8525702
"L21167139",13.230004,75.130875
"L21167185",12.2245916,75.6496453
"L21168202",11.7544462,76.0816615
"L21168663",11.7887685,76.096502
"L21168667",9.7938432,76.8441898
"L21168801",9.7864338,76.8596153
"L21169808",11.538459,76.035589
"L21117276",9.7251967,76.8205867
"L21173344",17.7775666,73.1650739
"L21174203",10.8119425,76.7843455
"L21180372",14.8692976,74.2651246
"L21180454",18.4750967,73.487555
"L21123509",11.7682694,75.9827263
"L21181142",12.2003518,75.8050107
"L21181175",10.1185004,76.716848
"L21181337",13.7555992,75.4352342
"L21182389",12.0747508,75.7301358
"L21183116",12.1440131,75.9383747
"L21184675",10.050748,77.2082216
"L4919358",16.3984467,73.8729179
"L21192678",16.822167,74.0899743
"L21192681",16.8146276,74.0710131
"L21194129",11.3578148,76.7854002
"L21213557",18.3712268,73.6237601
"L21193373",12.1455525,75.93898
"L21213590",18.3810356,73.5963704
"L21215097",11.1854615,76.9122412
"L21216410",9.6270625,77.3502127
"L21216424",9.6301877,77.3509032
"L21221013",18.3776557,73.6193636
"L21221129",18.3793792,73.6189352
"L21221238",18.3799815,73.6170043
"L21221254",12.1439817,75.9399208
"L12407610",12.1529131,75.3915042
"L21225261",12.0662975,77.6463008
"L21229385",10.2947393,76.526443
"L21229576",17.7833376,73.1165353
"L21230393",11.7318683,75.9554064
"L21230440",12.1462033,75.9391433
"L21230447",16.4098911,73.9937629
"L21230635",10.157791,77.701856
"L21223370",12.1427667,75.93921
"L21231546",11.5167727,76.0214396
"L4324456",9.8187176,77.019428
"L21231884",9.8044337,76.8857061
"L14026158",9.8482015,76.9408577
"L21240197",11.8012264,76.00511
"L21240266",12.1451183,75.939335
"L21240641",12.0766296,75.7309178
"L21241117",12.2352297,76.0376473
"L21241519",12.2851763,78.0760973
"L21241642",11.1157453,76.7488527
"L21249691",17.2161318,74.1806795
"L21251952",11.0790321,76.6320644
"L21252319",18.7626201,73.4814607
"L21252416",18.289242,73.734619
"L21252551",11.5540177,76.0417929
"L21252571",11.5459671,76.047808
"L21253382",18.6918131,73.3871733
"L21253968",18.3810669,73.6138774
"L21254045",12.0837617,77.6494683
"L21254053",12.0498158,77.6894967
"L21254143",11.0861335,76.7798818
"L21254179",11.0580596,76.7936941
"L21254181",11.0562153,76.7990776
"L21254182",11.054981,76.804507
"L21254192",11.0551708,76.8052891
"L21254298",11.0574115,76.7982182
"L21254305",11.053969,76.7868285
"L21254318",18.3763225,73.6154409
"L21254320",11.0595675,76.7835033
"L16792156",12.957008,75.382684
"L21256061",20.8412101,73.6150014
"L21535955",18.3416974,73.3948138
"L21264115",10.0506988,76.9514618
"L21265160",13.2168142,75.3336942
"L21265597",12.1440352,75.9399136
"L21265878",12.1446238,75.9388847
"L21265974",15.049218,73.984282
"L21266192",12.0879551,75.7535125
"L21267284",11.334209,76.787918
"L21274353",12.1439398,75.9397973
"L21274389",12.1238342,75.946235
"L21274394",15.209702,74.5859909
"L21274450",12.1247858,75.9484933
"L21274555",12.1442623,75.9386366
"L18821791",19.752932,73.3509625
"L5966218",15.1123156,74.6101713
"L10785056",11.4179797,76.7317545
"L21278142",12.1232715,75.9469477
"L21278189",12.1239281,75.9457854
"L21278224",12.1234918,75.9456053
"L21282529",10.2226845,77.4817534
"L21282723",12.235412,76.0375635
"L21283912",11.5412956,76.0382068
"L21284709",12.1444373,75.937795
"L21290859",17.5424292,73.5216617
"L21290945",12.1438316,75.9382454
"L21290950",12.4143806,75.7371284
"L21290922",11.784161,75.656603
"L21291401",12.1446727,75.9381569
"L16179662",11.6056407,76.0851759
"L21300346",11.5349068,76.0287096
"L8945919",10.2567735,77.4091414
"L21301777",11.5456626,76.048608
"L21301792",11.5470604,76.0494946
"L21303744",14.186495,74.799537
"L21308615",10.0798444,77.0606029
"L21308646",10.086788,77.066755
"L16807106",18.7299785,72.9085015
"L21136527",12.1429178,75.9396105
"L21309069",18.3744271,73.7140657
"L21309114",12.1445402,75.938863
"L21309131",12.1458275,75.9391833
"L21309372",18.5362795,73.7816584
"L8378635",9.3949169,77.0120201
"L21322044",10.2081705,77.4869608
"L21322165",10.1444318,77.0503242
"L21322258",10.068186,77.067851
"L21322331",14.211779,74.872551
"L21322407",12.2000676,75.8104085
"L21322484",12.3569948,75.3630075
"L20556953",18.882801,73.328763
"L21323007",11.0870858,76.3497392
"L21323059",11.6193137,76.2106079
"L21323380",11.3629005,76.8357291
"L21323383",11.363675,76.8496651
"L21323546",11.6178774,76.1736917
"L21323694",12.837766,75.8387733
"L21324466",14.6302366,74.8562799
"L21324581",10.9552206,76.9801877
"L21325469",17.9256956,73.7541264
"L21371088",10.1438749,76.7010069
"L21326103",10.0489001,76.7616259
"L4986431",10.4465207,76.7679431
"L21327293",10.1103842,76.7178392
"L21328170",11.3673284,76.8983306
"L21336088",11.4106258,76.7119345
"L24797447",18.349314,73.9543384
"L21336278",11.4232245,76.7240007
"L21336353",18.4245241,72.9484189
"L21336755",12.5894297,77.4897887
"L21337263",18.276702,74.060403
"L21337721",12.1440671,75.9344784
"L21338097",10.1664107,76.9977549
"L21338317",10.2250314,77.340507
"L21338326",10.1945448,77.3357334
"L21338485",12.1439464,75.9397489
"L21876471",14.5785284,74.9402104
"L21213122",12.1471708,75.9403967
"L21345908",10.9514738,76.981251
"L21347096",12.2951674,75.8626145
"L21353784",12.9455189,75.7789063
"L21349206",20.6694949,73.6577343
"L18804274",12.2088968,75.7353607
"L21353396",11.8012783,76.0068664
"L14215113",18.7340015,72.9128943
"L21353646",17.5323858,73.5217625
"L21353690",12.142626,75.9387935
"L14212869",18.737039,72.9160496
"L21353703",10.082122,76.8164981
"L21354073",12.4438867,75.7019592
"L21354203",18.378006,73.6165036
"L21755476",13.3783167,75.4623375
"L21354380",11.6217797,76.2119581
"L21354460",12.4182692,75.7425983
"L21354592",17.355809,73.763284
"L21354937",10.1980947,77.1207231
"L21354995",16.4163932,74.0309057
"L21355050",17.432885,73.6619475
"L21355145",14.6454569,74.3319615
"L21355713",8.5018009,77.2991972
"L21356597",11.3622089,76.7857727
"L20955991",10.399069,77.55928
"L21360700",10.1981478,77.1205555
"L12390329",10.227879,77.484961
"L21360781",15.333468,74.244199
"L21360857",10.2891109,76.5128543
"L21361232",18.5251106,73.7287308
"L21355677",10.12904,76.688725
"L21361618",17.335567,73.744821
"L5481354",19.2636858,73.6512623
